hhid,zone,state,lga,sector,ea,year,crop_code,crop_code_text,field_size,quant_harv_kg,value_harvest,value_harvest_hh,ha_planted,ha_harvest,number_trees_planted,percent_field,percent_inputs,ha_harv_yld,ha_plan_yld,sales_value,kgs_sold,land_size,farm_area,farm_size_agland,n_kg,p_kg,k_kg,n_org_kg,npk_kg,urea_kg,inorg_fert_kg,org_fert_kg,pest_kg,herb_kg,all_use_inorg_fert,use_pest,use_herb,annual_selfemp_profit,annual_salary,annual_salary_agwage,labor_family,labor_hired,labor_nonhired,total_labor_day,wave,plot_id_x,plot_id_y,t2m,rh2m,prectotcorr,year_former,actor1,conflict_event,total_fatalities,total_combined_fatalities,total_number_conflict_event,military_presence
50164,north east,bauchi,zaki,rural,1756.0,2019,1070,guinea corn (sorghum),1.04544997215271,1200.0,168000.0,168000.0,0.3484833389520645,0.3484833389520645,0.0,0.6666666865348816,0.6666666865348816,0.3484833389520645,0.3484833389520645,0.0,0.0,1.0504499720409513,1.04544997215271,1.04544997215271,46.0,0.0,0.0,40.0,0.0,100.0,100.0,4000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,183.0,23.0,174.0,380.0,1,,,27.804796979006657,40.623132488479264,52.494166666666665,,,0.0,0.0,0.0,0.0,0.0
50165,north east,bauchi,zaki,rural,1756.0,2019,1070,guinea corn (sorghum),0.3558099865913391,500.0,70000.0,70000.0,0.11860333383083344,0.11860333383083344,0.0,0.3333333432674408,0.3333333432674408,0.11860333383083344,0.11860333383083344,0.0,0.0,0.3608099864795804,0.3558099865913391,0.3558099865913391,4.7886,0.0,0.0,5.0,0.0,10.41,10.41,500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,27.0,20.0,103.0,1,,,27.804796979006657,40.623132488479264,52.494166666666665,,,0.0,0.0,0.0,0.0,0.0
50166,north east,bauchi,zaki,rural,1756.0,2019,1070,guinea corn (sorghum),1.3236300349235535,600.0,84000.0,84000.0,0.4412100166082382,0.4412100166082382,0.0,0.6666666865348816,0.6666666865348816,0.4412100166082382,0.4412100166082382,0.0,0.0,1.3286300348117948,1.3236300349235535,1.3236300349235535,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,114000.0,0.0,0.0,175.0,0.0,0.0,175.0,1,,,27.804796979006657,40.623132488479264,52.494166666666665,,,0.0,0.0,0.0,0.0,0.0
50167,north east,bauchi,zaki,rural,1756.0,2019,1070,guinea corn (sorghum),2.269469976425171,1400.0,196000.0,196000.0,0.892561674118042,0.892561674118042,0.0,1.1666666865348816,1.1666666865348816,0.892561674118042,0.892561674118042,0.0,0.0,2.8656399939209223,2.8556399941444397,2.8556399941444397,13.030001,2.4,2.2,12.0,20.0,20.5,40.5,1200.0,0.0,0.0,1.0,0.0,0.0,13200.0,0.0,0.0,150.0,60.0,0.0,210.0,1,,,27.804796979006657,40.623132488479264,52.494166666666665,,,0.0,0.0,0.0,0.0,0.0
50168,north east,bauchi,zaki,rural,1756.0,2019,1070,guinea corn (sorghum),0.5796999931335449,300.0,42000.0,42000.0,0.19323334097862244,0.19323334097862244,0.0,0.3333333432674408,0.3333333432674408,0.19323334097862244,0.19323334097862244,0.0,0.0,1.1081999633461237,1.0981999635696411,1.0981999635696411,17.5582,0.0,0.0,12.5,0.0,38.17,38.17,1250.0,0.0,0.0,1.0,0.0,0.0,266100.0,0.0,0.0,63.0,8.0,47.0,118.0,1,,,27.804796979006657,40.623132488479264,52.494166666666665,,,0.0,0.0,0.0,0.0,0.0
50169,north east,bauchi,zaki,rural,1756.0,2019,1070,guinea corn (sorghum),1.9709899723529816,1100.0,154000.0,154000.0,0.6569966673851013,0.6569966673851013,0.0,0.6666666865348816,0.6666666865348816,0.6569966673851013,0.6569966673851013,7000.0,100.0,1.9809899721294641,1.9709899723529816,1.9709899723529816,46.0,0.0,0.0,17.5,0.0,100.0,100.0,1750.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,141.0,30.0,6.0,177.0,1,,,27.804796979006657,40.623132488479264,52.494166666666665,,,0.0,0.0,0.0,0.0,0.0
50170,north east,bauchi,zaki,rural,1756.0,2019,1070,guinea corn (sorghum),1.8015300035476685,600.0,84000.0,84000.0,0.7494750022888184,0.7494750022888184,0.0,0.8333333432674408,0.8333333432674408,0.7494750022888184,0.7494750022888184,0.0,0.0,2.1329300152137876,2.1279300153255463,2.1279300153255463,43.7506,0.0,0.0,87.5,0.0,95.11,95.11,8750.0,2.0,0.0,1.0,1.0,0.0,162000.0,0.0,0.0,70.0,18.0,0.0,88.0,1,,,27.804796979006657,40.623132488479264,52.494166666666665,,,0.0,0.0,0.0,0.0,0.0
59012,north east,bauchi,bauchi,urban,562.0,2019,1070,guinea corn (sorghum),0.4713299870491028,200.0,28000.0,28000.0,0.1955725997686386,0.1955725997686386,0.0,0.41493773460388184,0.41493773460388184,0.1955725997686386,0.1955725997686386,0.0,0.0,0.5956599861383438,0.5956599861383438,0.5956599861383438,46.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,5.0,1.0,0.0,1.0,78000.0,12000.0,0.0,83.0,17.0,2.0,102.0,1,,,26.48757981310804,53.69352291346647,75.68833333333333,,,0.0,0.0,0.0,0.0,0.0
59013,north east,bauchi,bogoro,rural,246.0,2019,1070,guinea corn (sorghum),0.784250020980835,100.0,14000.0,14000.0,0.784250020980835,0.784250020980835,0.0,1.0,1.0,0.784250020980835,0.784250020980835,0.0,0.0,1.2307200282812119,1.1307200267910957,1.1307200267910957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59014,north east,bauchi,bogoro,rural,246.0,2019,1070,guinea corn (sorghum),0.32521000504493713,22.040000915527344,3085.60009765625,0.0,0.10840333998203278,0.10840333998203278,0.0,0.3333333432674408,0.3333333432674408,0.10840333998203278,0.10840333998203278,0.0,0.0,0.3852100037038326,0.32521000504493713,0.32521000504493713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,102000.0,360000.0,0.0,63.0,0.0,8.0,71.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59015,north east,bauchi,bogoro,rural,246.0,2019,1070,guinea corn (sorghum),1.3511900007724762,200.0,28000.0,28000.0,0.5448462516069412,0.5448462516069412,0.0,1.2309237122535706,1.2309237122535706,0.5448462516069412,0.5448462516069412,0.0,0.0,1.4311899989843369,1.3511900007724762,1.3511900007724762,9.0,6.0,5.5,0.0,50.0,0.0,50.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59016,north east,bauchi,bogoro,rural,246.0,2019,1070,guinea corn (sorghum),2.0391399264335632,1350.0,189000.0,189000.0,2.0391399264335632,2.0391399264335632,0.0,2.0,2.0,2.0391399264335632,2.0391399264335632,0.0,0.0,4.108757920563221,4.038757920265198,4.038757920265198,265.0,54.0,49.5,0.0,450.0,400.0,850.0,0.0,5.0,9.0,1.0,1.0,1.0,0.0,472000.0,0.0,28.0,6.0,0.0,34.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59017,north east,bauchi,bogoro,rural,246.0,2019,1070,guinea corn (sorghum),0.4478449858725071,400.0,56000.0,56000.0,0.4478449858725071,0.4478449858725071,0.0,2.0,2.0,0.41898998618125916,0.41898998618125916,0.0,0.0,1.4816719703376293,1.4016719721257687,1.4016719721257687,46.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,46.0,4.0,0.0,50.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59018,north east,bauchi,bogoro,rural,246.0,2019,1070,guinea corn (sorghum),1.1970100104808807,650.0,91000.0,91000.0,1.1970100104808807,1.1970100104808807,0.0,3.0,3.0,1.1970100104808807,1.1970100104808807,0.0,0.0,1.9402730092406273,1.870273008942604,1.870273008942604,128.8,0.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,12.0,0.0,44.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59021,north east,bauchi,bogoro,rural,246.0,2019,1070,guinea corn (sorghum),0.38326001167297363,74.81999969482422,10474.7998046875,0.0,0.288165420293808,0.288165420293808,0.0,0.7518796920776367,0.7518796920776367,0.288165420293808,0.288165420293808,0.0,0.0,1.5611700117588043,0.5611700117588043,0.5611700117588043,5.94,3.96,3.63,0.0,33.0,0.0,33.0,0.0,0.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,105.0,100.0,0.0,205.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59022,north east,bauchi,bogoro,rural,246.0,2019,1070,guinea corn (sorghum),1.037207007408142,274.3399887084961,38407.5986328125,0.0,0.9417885094881058,0.9417885094881058,0.0,3.0,3.0,0.8463700115680695,0.8463700115680695,0.0,0.0,2.7067770063877106,1.7067770063877106,1.7067770063877106,11.88,7.92,7.26,0.0,66.0,0.0,66.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59023,north east,bauchi,bogoro,rural,246.0,2019,1070,guinea corn (sorghum),0.9833399951457977,900.0,126000.0,126000.0,0.7618999928236008,0.7618999928236008,0.0,1.5,1.5,0.7618999928236008,0.7618999928236008,0.0,0.0,3.557640001177788,1.5576400011777878,1.5576400011777878,41.0,12.0,11.0,0.0,100.0,50.0,150.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,70.0,8.0,111.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59024,north east,bauchi,bogoro,rural,246.0,2019,1070,guinea corn (sorghum),0.37551000714302063,500.0,70000.0,70000.0,0.37551000714302063,0.37551000714302063,0.0,1.0,1.0,0.37551000714302063,0.37551000714302063,0.0,0.0,3.498550020158291,1.4985500201582909,1.4985500201582909,173.0,54.0,49.5,1.0,450.0,200.0,650.0,100.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,84.0,15.0,136.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59025,north east,bauchi,dambam,rural,406.0,2019,1070,guinea corn (sorghum),1.4286999702453613,500.0,95000.0,95000.0,0.7143499851226807,0.7143499851226807,0.0,0.5,0.5,0.7143499851226807,0.7143499851226807,0.0,0.0,5.447799930348992,5.43779993057251,5.43779993057251,36.0,24.0,22.0,20.0,200.0,0.0,200.0,2000.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,280.0,84.0,0.0,364.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59026,north east,bauchi,dambam,rural,406.0,2019,1070,guinea corn (sorghum),4.592100024223328,300.0,42000.0,42000.0,1.5307000875473022,1.5307000875473022,0.0,0.6666666865348816,0.6666666865348816,1.5307000875473022,1.5307000875473022,0.0,0.0,4.592100024223328,4.592100024223328,4.592100024223328,115.0,0.0,0.0,40.0,0.0,250.0,250.0,4000.0,1.0,1.0,1.0,1.0,1.0,0.0,835200.0,0.0,137.0,0.0,129.0,266.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59027,north east,bauchi,dambam,rural,406.0,2019,1070,guinea corn (sorghum),2.602299928665161,150.0,23500.0,23500.0,0.8674333393573761,0.8674333393573761,0.0,0.6666666865348816,0.6666666865348816,0.8674333393573761,0.8674333393573761,0.0,0.0,2.6072999285534024,2.602299928665161,2.602299928665161,9.0,6.0,5.5,12.5,50.0,0.0,50.0,1250.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,190.0,0.0,121.0,311.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59028,north east,bauchi,dambam,rural,406.0,2019,1070,guinea corn (sorghum),0.9079799950122833,1000.0,140000.0,140000.0,0.33730000257492065,0.33730000257492065,0.0,0.8333333432674408,0.8333333432674408,0.33730000257492065,0.33730000257492065,0.0,0.0,3.2120899856090546,3.2120899856090546,3.2120899856090546,0.0,0.0,0.0,90.0,0.0,0.0,0.0,9000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,222.0,0.0,230.0,452.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59030,north east,bauchi,dambam,rural,406.0,2019,1070,guinea corn (sorghum),3.6500800251960754,352.6400146484375,49369.6015625,0.0,1.7648450136184692,0.846310019493103,0.0,1.75,1.75,0.846310019493103,1.7648450136184692,0.0,0.0,3.660080024972558,3.6500800251960754,3.6500800251960754,32.0,6.0,5.5,165.0,50.0,50.0,100.0,16500.0,2.0,0.0,1.0,1.0,0.0,96000.0,0.0,0.0,154.0,0.0,115.0,269.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59031,north east,bauchi,dambam,rural,406.0,2019,1070,guinea corn (sorghum),4.075800061225891,344.0800018310547,48171.2001953125,42000.0,1.8131333589553833,1.8131333589553833,0.0,1.3333333432674408,1.3333333432674408,1.8131333589553833,1.8131333589553833,0.0,0.0,4.085800061002374,4.075800061225891,4.075800061225891,0.0,0.0,0.0,145.0,0.0,0.0,0.0,14500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,54.0,307.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59034,north east,bauchi,dambam,rural,406.0,2019,1070,guinea corn (sorghum),1.333899974822998,600.0,84000.0,84000.0,0.666949987411499,0.666949987411499,0.0,0.5,0.5,0.666949987411499,0.666949987411499,0.0,0.0,4.242209920659661,4.232209920883179,4.232209920883179,107.0,33.0,30.25,7.0,275.0,125.0,400.0,700.0,4.0,0.0,1.0,1.0,0.0,66000.0,0.0,0.0,96.0,12.0,0.0,108.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59035,north east,bauchi,dambam,rural,406.0,2019,1070,guinea corn (sorghum),1.533409982919693,300.0,42000.0,42000.0,0.38335249572992325,0.38335249572992325,0.0,0.5,0.5,0.38335249572992325,0.38335249572992325,0.0,0.0,1.5384099828079343,1.533409982919693,1.533409982919693,18.0,12.0,11.0,15.0,100.0,0.0,100.0,1500.0,0.0,0.0,1.0,0.0,0.0,78000.0,0.0,0.0,35.0,24.0,0.0,59.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59036,north east,bauchi,dambam,rural,406.0,2019,1070,guinea corn (sorghum),2.3890199661254883,500.0,70000.0,70000.0,0.7071050107479095,0.7071050107479095,0.0,0.8333333432674408,0.8333333432674408,0.7071050107479095,0.7071050107479095,14000.0,200.0,2.399019965901971,2.3890199661254883,2.3890199661254883,23.0,0.0,0.0,32.5,0.0,50.0,50.0,3250.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,24.0,158.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59037,north east,bauchi,dambam,rural,1162.0,2019,1070,guinea corn (sorghum),3.4024500846862793,1400.0,196000.0,196000.0,1.5631500482559204,1.5631500482559204,0.0,1.3333333432674408,1.3333333432674408,1.5631500482559204,1.5631500482559204,0.0,0.0,5.3032001266255975,5.296200126409531,5.296200126409531,82.0,24.0,22.0,5.0,200.0,100.0,300.0,500.0,0.0,0.0,1.0,0.0,0.0,678000.0,0.0,0.0,68.0,20.0,0.0,88.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59040,north east,bauchi,dambam,rural,1162.0,2019,1070,guinea corn (sorghum),4.320899963378906,1200.0,228000.0,228000.0,1.2714666724205017,1.2714666724205017,0.0,0.5833333432674408,0.5833333432674408,1.2714666724205017,1.2714666724205017,0.0,0.0,4.3258999632671475,4.320899963378906,4.320899963378906,45.0,30.0,27.5,27.5,250.0,0.0,250.0,2750.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,55.0,47.0,7.0,109.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59041,north east,bauchi,dambam,rural,1162.0,2019,1070,guinea corn (sorghum),3.4161999225616455,800.0,112000.0,112000.0,1.7080999612808228,1.7080999612808228,0.0,0.5,0.5,1.7080999612808228,1.7080999612808228,0.0,0.0,6.879199991002679,6.869199991226196,6.869199991226196,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,52.0,39.0,188.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59042,north east,bauchi,dambam,rural,1162.0,2019,1070,guinea corn (sorghum),2.461899995803833,1500.0,210000.0,210000.0,0.8206333518028259,0.8206333518028259,0.0,0.3333333432674408,0.3333333432674408,0.8206333518028259,0.8206333518028259,0.0,0.0,4.003299951553345,4.003299951553345,4.003299951553345,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,109.0,10.0,208.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59043,north east,bauchi,dambam,rural,1162.0,2019,1070,guinea corn (sorghum),2.391729950904846,1100.0,154000.0,154000.0,0.7972433567047119,0.7972433567047119,0.0,0.6666666865348816,0.6666666865348816,0.7972433567047119,0.7972433567047119,0.0,0.0,2.391729950904846,2.391729950904846,2.391729950904846,92.0,0.0,0.0,40.0,0.0,200.0,200.0,4000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65.0,0.0,76.0,141.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59044,north east,bauchi,dambam,rural,1162.0,2019,1070,guinea corn (sorghum),0.687690019607544,500.0,70000.0,70000.0,0.343845009803772,0.343845009803772,0.0,0.5,0.5,0.343845009803772,0.343845009803772,0.0,0.0,2.251289963722229,2.251289963722229,2.251289963722229,69.0,0.0,0.0,40.0,0.0,150.0,150.0,4000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,130.0,33.0,28.0,191.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59046,north east,bauchi,dambam,rural,1162.0,2019,1070,guinea corn (sorghum),3.6024999618530273,500.0,95000.0,95000.0,1.2008333206176758,1.2008333206176758,0.0,0.3333333432674408,0.3333333432674408,1.2008333206176758,1.2008333206176758,0.0,0.0,5.222950025461614,5.20795002579689,5.20795002579689,45.0,30.0,27.5,50.0,250.0,0.0,250.0,5000.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,113.0,22.0,35.0,170.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59047,north east,bauchi,dambam,rural,1162.0,2019,1070,guinea corn (sorghum),1.0073000192642212,352.6400146484375,49369.6015625,0.0,0.5036500096321106,0.5036500096321106,0.0,0.5,0.5,0.5036500096321106,0.5036500096321106,0.0,0.0,6.136839999817312,6.121840000152588,6.121840000152588,105.0,24.0,22.0,80.0,200.0,150.0,350.0,8000.0,3.0,0.0,1.0,1.0,0.0,324000.0,0.0,0.0,89.0,6.0,12.0,107.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59048,north east,bauchi,dambam,rural,1162.0,2019,1070,guinea corn (sorghum),0.9587099850177765,352.6400146484375,49369.603515625,0.0,0.3925199955701828,0.3925199955701828,0.0,0.8333333432674408,0.8333333432674408,0.3925199955701828,0.3925199955701828,0.0,0.0,1.8963999692350626,1.88639996945858,1.88639996945858,2.944,0.0,0.0,128.0,0.0,6.4,6.4,12800.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,180.0,0.0,46.0,226.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59050,north east,bauchi,darazo,rural,1292.0,2019,1070,guinea corn (sorghum),3.7283999919891357,300.0,42000.0,42000.0,0.9320999979972839,0.9320999979972839,0.0,0.25,0.25,0.9320999979972839,0.9320999979972839,0.0,0.0,6.8640999887138605,6.854099988937378,6.854099988937378,99.0,66.0,60.5,10.0,550.0,0.0,550.0,1000.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,79.0,105.0,65.0,249.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59052,north east,bauchi,darazo,rural,1292.0,2019,1070,guinea corn (sorghum),4.29889988899231,500.0,70000.0,70000.0,1.7736999988555908,1.7736999988555908,0.0,0.8333333432674408,0.8333333432674408,1.7736999988555908,1.7736999988555908,0.0,0.0,4.308899888768792,4.29889988899231,4.29889988899231,18.0,12.0,11.0,0.0,100.0,0.0,100.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,73.0,39.0,0.0,112.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59054,north east,bauchi,darazo,rural,1292.0,2019,1070,guinea corn (sorghum),0.8845000267028809,100.0,14000.0,14000.0,0.29483336210250854,0.29483336210250854,0.0,0.3333333432674408,0.3333333432674408,0.29483336210250854,0.29483336210250854,0.0,0.0,2.1741000413894653,2.1741000413894653,2.1741000413894653,40.5,27.0,24.75,15.0,225.0,0.0,225.0,1500.0,0.0,0.0,1.0,0.0,0.0,27240.0,0.0,0.0,152.0,67.0,0.0,219.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59056,north east,bauchi,darazo,rural,1292.0,2019,1070,guinea corn (sorghum),1.1512000560760498,0.0,0.0,0.0,0.3837333619594574,0.0,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3837333619594574,0.0,0.0,2.246500015258789,2.246500015258789,2.246500015258789,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,55.0,8.0,222.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59057,north east,bauchi,darazo,rural,1292.0,2019,1070,guinea corn (sorghum),2.3596999645233154,500.0,70000.0,70000.0,0.7865666747093201,0.7865666747093201,0.0,0.3333333432674408,0.3333333432674408,0.7865666747093201,0.7865666747093201,0.0,0.0,3.4357999563217163,3.4357999563217163,3.4357999563217163,50.0,18.0,16.5,0.0,150.0,50.0,200.0,0.0,1.0,1.0,1.0,1.0,1.0,247200.0,0.0,0.0,14.0,62.0,6.0,82.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59058,north east,bauchi,darazo,rural,1292.0,2019,1070,guinea corn (sorghum),4.198289930820465,1200.0,168000.0,168000.0,1.1056466549634933,1.1056466549634933,0.0,0.5833333432674408,0.5833333432674408,1.1056466549634933,1.1056466549634933,0.0,0.0,4.208289930596948,4.198289930820465,4.198289930820465,45.0,30.0,27.5,70.0,250.0,0.0,250.0,7000.0,4.0,0.0,1.0,1.0,0.0,120000.0,0.0,0.0,205.0,25.0,0.0,230.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59059,north east,bauchi,darazo,rural,1292.0,2019,1070,guinea corn (sorghum),1.0384999513626099,1500.0,210000.0,210000.0,0.5192499756813049,0.5192499756813049,0.0,0.5,0.5,0.5192499756813049,0.5192499756813049,0.0,0.0,5.318020059727132,5.3030200600624084,5.3030200600624084,94.5,63.0,57.75,30.0,525.0,0.0,525.0,3000.0,10.5,0.0,1.0,1.0,0.0,564000.0,0.0,0.0,99.0,34.0,0.0,133.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59062,north east,bauchi,darazo,rural,1716.0,2019,1070,guinea corn (sorghum),2.9463999271392822,100.0,14000.0,14000.0,0.9821333289146423,0.49106666445732117,0.0,0.3333333432674408,0.3333333432674408,0.49106666445732117,0.9821333289146423,0.0,0.0,2.9513999270275235,2.9463999271392822,2.9463999271392822,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1500.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,52.0,5.0,105.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59063,north east,bauchi,darazo,rural,1716.0,2019,1070,guinea corn (sorghum),0.5181699991226196,300.0,42000.0,42000.0,0.1295424997806549,0.1295424997806549,0.0,0.25,0.25,0.1295424997806549,0.1295424997806549,0.0,0.0,2.650770077481866,2.6407700777053833,2.6407700777053833,18.0,12.0,11.0,15.0,100.0,0.0,100.0,1500.0,0.0,0.0,1.0,0.0,0.0,476400.0,0.0,0.0,190.0,30.0,0.0,220.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59064,north east,bauchi,darazo,rural,1716.0,2019,1070,guinea corn (sorghum),3.998500108718872,700.0,98000.0,98000.0,0.7997000217437744,0.7997000217437744,0.0,0.20000000298023224,0.20000000298023224,0.7997000217437744,0.7997000217437744,0.0,0.0,5.644300112500787,5.634300112724304,5.634300112724304,41.0,12.0,11.0,7.5,100.0,50.0,150.0,750.0,0.0,0.0,1.0,0.0,0.0,171600.0,0.0,0.0,133.0,89.0,8.0,230.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59066,north east,bauchi,darazo,rural,1716.0,2019,1070,guinea corn (sorghum),2.3984299898147583,200.0,28000.0,28000.0,0.6809599995613098,0.392545610666275,0.0,0.5833333432674408,0.5833333432674408,0.392545610666275,0.6809599995613098,0.0,0.0,2.3984299898147583,2.3984299898147583,2.3984299898147583,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1500.0,2.0,0.0,0.0,1.0,0.0,16000.0,0.0,0.0,366.0,0.0,38.0,404.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
59067,north east,bauchi,darazo,rural,1716.0,2019,1070,guinea corn (sorghum),2.338099956512451,100.0,14000.0,14000.0,0.46761998534202576,0.46761998534202576,0.0,0.20000000298023224,0.20000000298023224,0.46761998534202576,0.46761998534202576,0.0,0.0,2.338099956512451,2.338099956512451,2.338099956512451,9.0,6.0,5.5,0.0,50.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,124.0,45.0,0.0,169.0,1,,,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
